Nav_Date,Nifty_100,Nifty_Midcap_150,Nifty_Smallcap_250,Nifty_500,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
2020-07-24,11297.750,5879.350,4306.100,9085.950,211.640,30.280,195.914,432.250,209.295,40.770,236.499,119.893,244.780,38.880,56.418,49.191,123.920,37.300,98.634,25.887,29.280,51.498,33.325,18.967,22.650,68.102,383.170,11.560,216.156,102.667,9.446,294.120,120.818,55.747,683.530,11.900,39.728,566.076,80.402,34.260,145.521
2020-07-27,11231.300,5812.800,4269.000,9024.900,209.980,30.150,194.650,427.548,207.630,40.510,235.753,118.959,241.690,38.440,56.002,48.711,123.190,37.018,97.843,25.675,29.150,51.371,33.124,18.873,22.370,67.456,379.410,11.470,213.600,101.433,9.358,291.020,120.027,55.248,676.680,11.840,39.350,557.695,79.339,33.990,144.657
2020-07-28,11388.400,5855.450,4312.600,9141.750,212.560,30.520,197.660,430.572,210.696,40.970,238.754,120.247,243.670,38.580,56.267,48.922,124.400,37.298,98.571,25.960,29.270,51.480,33.441,18.985,22.550,67.641,383.690,11.600,215.174,102.261,9.436,292.340,120.940,55.617,685.010,11.980,39.697,561.326,80.369,34.413,146.304
2020-07-29,11310.850,5881.050,4316.750,9096.100,211.760,30.340,197.240,429.420,208.983,40.700,236.749,120.011,244.110,38.860,56.591,49.185,124.410,37.359,98.806,25.990,29.340,51.499,33.628,19.030,22.500,67.548,381.790,11.630,215.194,102.226,9.426,292.650,120.786,55.581,685.340,11.930,39.748,562.301,79.893,34.234,146.277
2020-07-30,11231.300,5837.000,4287.650,9031.700,210.150,30.250,196.540,424.258,207.648,40.390,235.158,119.517,242.290,38.790,56.459,49.177,123.430,37.182,98.662,25.757,29.200,51.273,33.631,18.966,22.450,67.393,379.930,11.620,213.331,101.165,9.405,290.430,120.327,55.323,683.720,11.890,39.482,555.217,79.284,34.011,145.956
2020-07-31,11222.950,5866.700,4320.400,9035.750,210.440,30.230,196.493,425.299,207.454,40.390,234.783,119.637,243.530,39.140,56.726,49.575,124.580,37.543,99.213,25.907,29.370,51.445,33.780,19.073,22.500,68.113,379.810,11.640,214.198,101.187,9.431,291.510,120.606,55.788,683.610,11.920,39.643,558.598,79.602,34.054,147.305
2020-08-03,11056.000,5870.400,4367.900,8932.050,207.900,29.850,194.536,421.162,204.292,39.900,232.276,118.434,243.040,39.280,56.511,49.515,124.950,37.673,99.245,26.058,29.570,51.917,34.200,19.281,22.600,69.190,376.890,11.640,212.841,100.624,9.344,289.980,119.571,55.542,676.830,11.790,39.318,555.468,78.723,33.652,146.715
2020-08-04,11244.100,5929.500,4433.250,9074.950,210.460,30.320,196.615,425.959,207.621,40.420,235.975,119.916,245.280,39.660,57.109,50.116,125.610,37.911,99.855,26.328,29.960,52.755,34.532,19.492,22.820,69.564,383.040,11.760,215.173,101.790,9.479,292.030,120.772,56.012,687.270,11.970,39.829,560.505,79.992,34.127,147.956
2020-08-05,11248.400,5960.150,4475.800,9088.750,210.920,30.320,197.658,426.371,207.857,40.580,236.263,120.395,246.100,39.880,57.206,50.310,125.880,38.090,100.705,26.664,29.930,52.912,34.538,19.636,22.860,69.946,385.790,11.840,215.443,101.907,9.501,293.210,121.247,56.364,692.140,11.970,39.848,561.868,80.119,34.200,149.240
2020-08-06,11345.450,6026.650,4505.700,9169.100,212.760,30.640,199.216,430.597,209.862,40.900,237.934,121.392,248.240,40.510,57.574,50.972,126.590,38.510,101.899,26.867,30.200,53.423,34.876,19.772,23.080,70.815,387.660,12.030,217.074,103.200,9.606,296.060,121.848,56.654,698.300,12.110,40.096,567.734,81.026,34.353,150.911
2020-08-07,11361.400,6102.650,4542.800,9198.650,213.020,30.730,199.243,429.783,209.705,40.890,238.290,121.466,251.410,40.530,57.807,51.397,128.050,38.683,102.746,26.972,30.380,54.235,35.146,19.943,23.150,71.116,390.480,12.060,217.940,104.090,9.637,296.730,122.054,56.815,700.630,12.160,40.315,566.376,81.347,34.382,151.254
2020-08-10,11433.000,6176.550,4614.300,9268.550,215.170,30.870,200.532,435.105,210.749,41.120,238.967,122.682,254.430,40.810,58.625,52.113,129.940,39.029,104.156,27.323,30.610,54.841,35.390,20.261,23.520,71.719,393.810,12.130,220.334,105.912,9.673,299.910,122.917,57.637,708.340,12.240,40.632,576.552,81.954,34.527,152.850
2020-08-11,11471.250,6154.300,4628.750,9291.000,215.890,30.870,200.175,437.288,211.274,41.300,239.473,122.674,253.870,40.590,58.423,51.802,129.790,38.913,103.828,27.371,30.560,54.996,35.686,20.249,23.550,72.082,393.800,12.100,220.165,106.476,9.660,299.860,122.774,57.754,706.580,12.220,40.574,579.602,81.820,34.584,152.298
2020-08-12,11458.250,6156.650,4644.550,9284.800,215.660,30.750,199.793,438.796,210.876,41.400,239.266,122.679,254.020,40.410,58.411,52.051,129.230,38.908,103.369,27.531,30.500,54.967,35.913,20.273,23.630,72.028,390.660,12.030,219.369,106.769,9.640,301.030,122.875,57.791,707.710,12.180,40.457,582.319,81.527,34.674,151.612
2020-08-13,11458.900,6246.250,4687.150,9307.850,216.050,30.720,199.849,439.775,210.779,41.590,239.914,123.007,256.970,40.690,58.837,52.662,130.290,39.197,104.654,27.828,30.780,55.648,36.261,20.533,23.920,73.185,391.390,12.120,219.632,107.702,9.671,304.470,123.337,58.252,710.430,12.190,40.538,585.942,81.634,34.899,151.665
2020-08-14,11337.550,6199.300,4650.850,9214.400,213.920,30.410,197.343,435.423,208.566,41.110,237.669,121.830,255.280,40.480,58.411,52.252,129.610,39.053,103.885,27.646,30.720,55.161,35.933,20.381,23.870,72.625,386.930,12.050,218.229,106.856,9.608,303.090,122.509,57.936,702.760,12.070,40.196,580.914,80.983,34.519,150.472
2020-08-17,11402.850,6225.700,4697.750,9267.900,215.260,30.520,198.489,438.403,209.265,41.480,238.901,122.456,256.930,40.500,58.539,52.492,129.950,39.251,104.276,28.011,30.900,55.563,36.320,20.533,24.180,73.610,387.250,12.110,219.188,107.497,9.630,306.230,122.782,58.284,704.210,12.130,40.388,585.411,81.290,34.606,151.642
2020-08-18,11541.950,6305.300,4758.750,9382.050,217.970,30.950,201.123,442.083,211.962,41.970,242.010,124.002,259.470,41.090,59.335,53.254,131.120,39.682,105.490,28.371,31.260,56.316,36.737,20.759,24.530,74.241,392.630,12.260,222.350,108.503,9.765,309.420,124.375,58.877,713.900,12.290,40.952,589.961,82.265,35.096,153.394
2020-08-19,11564.500,6348.900,4821.150,9412.550,218.640,30.980,201.404,444.037,212.423,42.100,242.592,124.550,262.270,41.300,59.703,53.761,132.410,40.111,106.388,28.844,31.710,57.122,37.234,21.103,24.840,75.017,394.480,12.330,223.947,109.373,9.797,311.270,124.818,59.207,717.520,12.300,41.291,593.234,82.604,35.189,153.578
2020-08-20,11479.000,6399.400,4844.800,9368.750,217.390,30.780,200.124,443.327,210.451,41.880,240.747,123.799,263.920,41.520,59.957,54.295,132.990,40.352,106.759,29.064,32.150,57.848,37.510,21.284,25.150,75.383,395.300,12.350,223.851,110.120,9.791,315.350,124.656,59.041,714.790,12.230,41.235,594.012,82.282,35.023,153.133
2020-08-21,11535.800,6446.750,4915.950,9423.550,218.480,30.910,200.819,446.125,211.470,42.060,242.403,124.579,267.110,41.910,60.672,54.810,134.470,40.863,108.041,29.397,32.640,58.775,38.018,21.676,25.550,77.112,398.470,12.440,225.883,110.725,9.906,318.080,125.546,59.462,718.240,12.290,41.580,598.170,82.967,35.161,154.120
2020-08-24,11619.150,6504.450,4990.550,9498.350,219.910,31.170,202.149,447.376,213.364,42.280,244.205,125.577,268.790,42.160,61.288,55.388,136.300,41.187,109.014,29.757,33.170,59.989,38.553,22.052,25.970,78.128,402.150,12.570,227.776,111.132,10.023,320.850,126.412,59.846,724.340,12.370,41.945,598.500,83.800,35.397,155.489
2020-08-25,11625.600,6526.450,5009.300,9509.250,220.320,31.320,202.369,447.742,213.471,42.310,244.350,125.818,270.960,42.290,61.490,55.640,137.170,41.166,109.392,29.893,33.110,60.158,38.805,21.942,25.960,77.638,404.560,12.610,227.847,111.475,10.015,320.470,126.423,59.702,725.390,12.430,42.177,599.705,84.102,35.362,156.324
2020-08-26,11694.350,6559.800,5059.350,9567.150,221.180,31.430,202.619,449.304,214.301,42.480,245.724,126.335,272.460,42.470,61.622,55.801,137.520,41.283,109.602,30.292,33.390,60.196,39.305,22.080,26.240,78.595,407.100,12.640,228.323,112.091,10.046,320.440,127.067,60.131,728.090,12.470,42.234,602.139,84.572,35.517,157.148
2020-08-27,11709.450,6570.400,5072.050,9580.700,221.580,31.370,202.282,450.089,214.293,42.480,245.508,126.658,272.060,42.330,61.897,56.094,137.400,41.404,109.579,30.333,33.510,60.211,39.195,22.119,26.390,79.119,408.260,12.660,228.972,112.319,10.046,320.790,126.787,60.239,730.660,12.450,42.315,603.380,84.543,35.450,157.143
2020-08-28,11791.500,6609.400,5061.350,9641.050,223.880,31.420,202.884,454.575,216.083,42.820,246.833,127.537,272.890,42.510,61.928,56.127,137.400,41.492,109.921,30.380,33.490,60.194,39.203,22.061,26.350,78.747,409.940,12.720,230.613,113.008,10.093,323.300,127.016,60.557,737.890,12.460,42.516,609.986,84.980,35.694,157.864
2020-08-31,11496.050,6362.050,4833.800,9372.050,217.600,30.720,197.852,441.927,210.845,41.800,241.057,124.175,262.260,41.030,59.621,53.950,132.070,40.004,105.982,29.026,31.960,57.614,37.472,21.137,25.370,75.802,397.470,12.430,223.053,109.256,9.786,311.290,123.408,58.446,714.770,12.150,41.186,589.110,82.557,34.711,152.900
2020-09-01,11586.600,6410.500,4843.500,9442.250,219.300,31.100,199.687,444.733,212.665,42.160,242.383,125.189,263.850,41.290,60.314,54.387,133.350,40.228,106.648,29.070,32.010,57.891,37.488,21.278,25.170,75.940,400.380,12.440,226.077,109.995,9.892,315.720,124.075,58.699,722.270,12.330,41.543,593.143,83.467,34.921,154.657
2020-09-02,11660.600,6506.700,4918.650,9518.400,220.910,31.220,201.060,448.166,213.547,42.440,244.326,125.944,266.980,41.830,61.035,54.833,134.540,40.663,108.450,29.473,32.420,58.578,37.801,21.652,25.360,77.110,404.740,12.560,227.446,110.741,9.991,318.370,125.377,59.208,727.590,12.390,41.735,597.298,84.043,35.236,156.659
2020-09-03,11663.350,6562.150,4949.100,9534.650,220.350,31.270,201.468,446.710,213.257,42.460,244.594,126.141,267.790,42.090,61.359,55.063,135.180,40.848,108.966,29.678,32.610,59.080,38.146,21.735,25.490,77.309,404.710,12.640,226.599,110.936,9.988,317.380,125.739,59.204,727.210,12.440,41.666,595.559,83.789,35.287,157.207
2020-09-04,11464.950,6459.850,4896.150,9377.950,216.630,30.880,198.664,437.156,210.056,41.700,240.586,123.979,263.500,41.580,60.496,54.327,133.580,40.321,107.352,29.267,32.220,58.486,37.644,21.576,25.200,76.849,398.650,12.410,222.722,108.788,9.845,311.300,123.483,58.140,715.820,12.270,41.101,582.034,82.553,34.671,155.093
2020-09-07,11478.400,6414.650,4901.700,9379.100,216.120,30.890,198.518,436.986,210.110,41.700,240.395,123.971,262.470,41.360,60.176,53.886,132.920,40.121,106.361,29.123,32.140,58.315,37.338,21.515,25.070,77.189,396.740,12.340,221.561,108.190,9.815,309.240,123.141,57.906,713.830,12.260,40.907,581.252,82.386,34.578,154.802
2020-09-08,11434.900,6336.800,4856.100,9329.850,215.070,30.790,198.044,434.114,209.710,41.480,239.631,123.332,258.790,41.040,59.590,53.164,131.620,39.626,105.253,28.868,31.800,57.800,37.091,21.306,24.940,76.789,394.330,12.290,219.554,107.198,9.755,305.340,122.256,57.317,707.170,12.200,40.611,575.769,82.143,34.442,154.406
2020-09-09,11397.950,6298.400,4787.700,9290.200,213.860,30.700,197.120,430.626,208.866,41.260,238.680,122.612,256.200,40.810,59.340,52.881,131.220,39.333,104.353,28.416,31.470,57.155,36.589,21.100,24.660,75.916,390.780,12.150,217.820,106.629,9.701,303.440,121.414,57.160,703.590,12.150,40.399,569.910,81.711,34.245,153.220
2020-09-10,11562.650,6370.000,4852.200,9420.250,216.290,31.030,198.752,436.629,211.403,41.740,242.047,123.713,258.390,41.100,59.770,53.492,132.750,39.745,105.544,28.825,31.940,57.824,36.991,21.367,24.920,77.087,397.490,12.290,219.919,108.599,9.807,304.860,122.972,57.722,707.350,12.270,40.770,578.428,82.797,34.743,154.380
2020-09-11,11589.650,6408.050,4861.200,9446.400,216.730,31.120,199.263,436.965,211.642,41.800,243.223,124.075,259.700,41.190,60.103,53.596,133.390,39.814,106.285,28.928,32.140,57.894,37.095,21.420,24.960,76.869,399.060,12.230,220.653,109.010,9.817,304.630,123.881,57.968,709.550,12.310,40.862,579.728,82.962,35.040,154.831
2020-09-14,11566.450,6582.850,5107.900,9493.300,216.820,30.950,199.292,435.964,211.289,41.710,244.721,124.483,268.590,42.210,62.034,55.354,138.190,41.362,110.304,30.356,33.910,60.354,38.755,22.409,26.240,80.807,405.640,12.350,222.905,110.047,9.963,309.340,126.507,58.861,714.780,12.270,41.163,578.708,83.725,35.283,157.229
2020-09-15,11652.850,6662.100,5174.050,9573.350,219.160,31.160,200.598,439.606,213.087,42.020,246.574,125.609,271.850,42.720,62.460,56.071,139.860,41.897,111.371,30.786,34.240,61.224,39.254,22.733,26.670,81.704,411.190,12.500,225.675,110.910,10.048,312.620,127.525,59.482,724.000,12.360,41.646,584.681,84.657,35.524,158.945
2020-09-16,11732.700,6683.250,5193.100,9632.500,220.490,31.410,202.556,441.408,214.650,42.250,248.239,126.541,273.330,42.930,62.976,56.367,140.470,42.139,111.891,30.832,34.270,61.768,39.342,22.838,26.680,81.937,414.880,12.570,226.922,111.136,10.115,313.210,128.379,59.511,730.470,12.450,41.957,586.835,85.361,35.760,159.849
2020-09-17,11646.150,6656.400,5163.350,9566.750,218.990,31.220,201.467,438.445,213.300,41.980,246.581,125.736,272.930,42.780,62.783,56.044,140.020,42.009,111.894,30.872,34.300,61.714,39.340,22.702,26.740,82.154,413.060,12.500,225.489,110.536,10.072,310.620,127.824,59.265,728.760,12.380,41.620,582.632,84.890,35.546,158.966
2020-09-18,11640.200,6646.200,5151.500,9559.500,219.280,31.270,201.826,438.928,212.691,42.000,246.019,125.812,272.390,42.740,62.901,55.790,140.120,41.926,111.657,30.839,34.150,61.617,39.288,22.690,26.810,82.028,413.800,12.390,226.235,110.066,10.100,312.900,127.689,59.497,730.830,12.410,41.602,583.917,84.930,35.454,158.419
2020-09-21,11367.250,6419.750,4956.800,9313.000,213.480,30.600,197.219,427.036,207.805,40.940,240.531,122.664,264.320,41.570,61.173,53.885,136.300,40.649,108.214,29.753,33.170,59.565,37.855,21.944,25.900,79.303,402.600,12.180,219.311,106.647,9.805,302.330,124.261,57.544,707.440,12.100,40.348,566.304,82.454,34.550,154.131
2020-09-22,11264.550,6312.750,4865.500,9213.900,211.740,30.440,196.178,422.812,206.554,40.550,238.543,121.931,261.260,41.290,60.563,53.126,134.720,40.037,107.028,29.408,32.630,58.326,37.274,21.592,25.400,78.274,399.260,12.030,217.435,105.314,9.719,299.150,122.951,57.018,703.280,12.050,40.013,560.289,81.941,34.184,152.689
2020-09-23,11241.600,6289.350,4865.800,9194.350,211.190,30.340,195.513,420.709,206.319,40.430,238.648,121.495,261.570,41.280,60.422,53.015,135.260,40.055,107.012,29.499,32.590,58.201,37.265,21.699,25.370,78.065,398.380,12.060,215.606,105.050,9.692,296.440,123.246,56.815,698.560,11.990,39.872,557.272,81.684,34.267,151.947
2020-09-24,10922.250,6156.700,4751.650,8944.750,205.170,29.530,190.504,406.667,200.519,39.280,232.252,117.957,255.990,40.540,59.207,51.906,132.870,39.253,105.095,28.938,31.890,56.995,36.411,21.118,24.870,76.199,389.230,11.840,209.840,101.861,9.439,288.500,120.098,55.014,680.790,11.670,38.868,537.971,79.431,33.324,148.391
2020-09-25,11176.300,6309.850,4873.900,9156.100,210.160,30.180,195.151,417.256,205.395,40.250,237.365,120.740,260.200,41.160,60.201,52.883,134.960,40.032,106.951,29.644,32.460,58.185,37.366,21.547,25.310,77.836,397.590,11.990,214.255,104.252,9.637,295.760,122.685,56.351,698.500,11.940,39.715,552.697,81.335,34.132,151.574
2020-09-28,11365.250,6481.500,5016.950,9330.250,213.730,30.530,198.235,425.876,208.986,40.970,241.196,122.844,265.410,41.990,61.378,54.158,137.730,40.912,109.866,30.332,33.130,59.511,38.200,22.040,25.900,79.474,405.450,12.220,218.494,106.564,9.854,301.610,124.769,57.612,713.330,12.080,40.443,565.652,83.091,34.764,154.799
2020-09-29,11353.650,6473.950,5004.750,9319.700,213.090,30.550,198.367,423.498,208.694,40.860,241.822,122.739,265.580,42.130,61.421,54.316,137.410,41.002,109.936,30.263,33.050,59.765,38.116,22.044,25.920,79.683,406.590,12.300,218.361,106.076,9.850,300.280,124.838,57.402,710.670,12.080,40.446,560.552,82.862,34.758,155.041
2020-09-30,11385.200,6481.450,5000.700,9341.750,213.870,30.710,198.831,422.143,209.218,40.830,241.981,123.061,266.760,42.450,61.563,54.478,137.460,40.963,110.400,30.223,33.180,60.034,38.205,22.140,25.920,79.667,407.610,12.310,218.379,105.754,9.865,299.680,125.198,57.374,711.840,12.150,40.477,558.083,83.172,34.789,156.389
2020-10-01,11545.900,6530.100,5039.550,9461.700,216.950,31.140,201.197,427.919,212.861,41.360,244.805,124.780,268.370,42.680,62.066,54.985,138.500,41.240,110.682,30.390,33.350,61.016,38.454,22.276,26.040,80.011,410.730,12.410,220.984,106.933,9.972,303.170,126.169,57.738,721.030,12.330,41.075,565.923,84.279,35.173,158.007
2020-10-05,11625.600,6525.000,5065.250,9516.300,217.560,31.350,202.400,430.097,214.334,41.560,246.388,125.825,267.480,42.460,62.109,54.857,137.770,41.172,110.469,30.474,33.470,61.177,38.622,22.261,26.270,80.547,410.320,12.360,220.982,107.382,9.980,304.010,126.784,57.947,724.420,12.370,41.112,568.400,84.604,35.382,158.863
2020-10-06,11770.750,6560.700,5092.350,9622.350,219.860,31.650,203.789,433.944,216.960,41.960,248.566,127.280,268.700,42.640,62.192,55.043,137.950,41.260,110.837,30.602,33.620,61.225,38.740,22.262,26.390,80.729,413.520,12.480,222.663,107.913,10.060,305.790,127.100,58.325,730.460,12.480,41.565,571.456,85.259,35.595,160.913
2020-10-07,11833.900,6525.100,5068.400,9654.500,220.530,31.790,204.813,433.876,218.314,42.060,250.338,127.875,267.330,42.400,61.969,54.719,137.110,41.096,110.704,30.416,33.470,60.776,38.490,22.048,26.270,80.258,413.320,12.360,222.180,107.563,10.101,304.110,127.793,58.100,731.770,12.510,41.450,568.781,85.562,35.810,161.158
2020-10-08,11925.400,6517.950,5053.400,9711.800,222.290,32.160,207.263,436.464,220.345,42.370,252.548,128.818,268.540,42.610,62.034,54.787,137.340,41.252,110.689,30.325,33.530,60.743,38.513,22.043,26.150,80.054,417.040,12.400,223.805,107.855,10.134,304.470,128.402,58.346,736.310,12.630,41.759,570.925,86.319,36.093,162.322
2020-10-09,11990.700,6502.450,5037.450,9750.150,223.810,32.240,208.293,441.650,222.092,42.710,254.190,129.544,268.250,42.520,61.916,54.510,136.840,41.244,110.141,30.304,33.570,60.480,38.397,21.947,26.180,80.019,419.350,12.390,225.318,108.408,10.145,305.760,128.573,58.458,740.250,12.630,41.863,578.253,86.744,36.291,162.828
2020-10-12,11999.050,6469.650,5003.150,9745.350,223.520,32.250,207.787,440.739,222.308,42.550,253.934,129.583,266.580,42.650,61.568,54.383,136.170,40.998,110.132,30.076,33.680,60.109,38.234,21.800,25.970,79.417,421.540,12.430,224.496,108.083,10.138,304.100,128.453,58.194,739.520,12.620,41.721,576.946,86.734,36.246,164.088
2020-10-13,11995.700,6439.250,4996.600,9736.450,223.500,32.190,207.678,439.174,222.354,42.480,253.880,129.192,265.670,42.510,61.388,54.022,135.900,40.959,109.995,30.027,33.690,59.914,38.246,21.807,25.970,79.631,422.630,12.470,223.461,107.791,10.125,303.090,128.421,58.006,737.430,12.590,41.556,574.814,86.804,36.251,163.530
2020-10-14,12039.050,6429.150,5000.400,9763.400,224.260,32.270,208.540,439.501,223.368,42.520,255.201,129.546,265.250,42.560,61.495,53.996,135.820,41.062,110.452,30.024,33.560,59.918,38.309,21.811,26.040,79.811,424.590,12.550,224.476,107.830,10.170,302.120,128.640,57.976,740.470,12.630,41.773,574.944,87.059,36.414,164.040
2020-10-15,11758.200,6331.650,4922.200,9550.050,218.900,31.540,203.997,428.936,217.707,41.590,249.196,126.875,261.680,41.900,60.765,53.278,134.290,40.489,108.882,29.719,33.120,59.256,37.662,21.469,25.610,78.734,415.810,12.350,219.892,105.161,9.957,296.870,126.723,56.994,724.790,12.360,40.978,561.315,84.863,35.691,160.920
2020-10-16,11843.350,6396.000,4987.900,9626.250,220.630,31.790,205.895,433.873,219.272,41.980,250.995,128.248,263.640,42.190,61.428,53.889,135.280,41.000,109.559,30.036,33.430,59.672,38.002,21.692,25.890,79.720,417.750,12.430,222.595,106.608,10.031,300.590,128.085,57.626,731.920,12.460,41.396,568.114,85.476,36.088,161.264
2020-10-19,11952.900,6434.550,5016.350,9709.300,223.080,32.040,207.179,439.519,221.406,42.440,252.608,129.073,264.450,42.220,61.390,53.725,135.710,41.222,109.898,30.243,33.590,59.660,38.045,21.811,25.960,80.311,418.660,12.460,224.675,107.731,10.105,303.410,128.819,58.219,737.740,12.550,41.745,577.519,86.115,36.345,161.630
2020-10-20,11976.850,6468.100,5029.250,9733.000,223.790,32.180,207.953,440.342,222.382,42.590,253.367,129.516,265.260,42.420,61.503,53.794,136.100,41.451,110.167,30.543,33.840,59.802,37.993,21.823,26.080,80.473,420.800,12.430,225.208,107.795,10.138,304.340,128.871,58.391,742.660,12.610,41.932,577.518,86.473,36.382,162.617
2020-10-21,12009.000,6480.150,5029.150,9756.600,224.910,32.160,208.553,444.379,223.354,42.830,253.856,130.020,265.320,42.370,61.590,54.000,136.310,41.636,110.188,30.525,33.920,60.189,38.150,21.876,26.180,80.575,421.530,12.450,227.387,108.408,10.174,307.140,129.289,58.818,746.210,12.590,42.119,582.829,86.618,36.392,162.868
